,Rk,Team,Conf,W-L,AdjEM,AdjO ,AdjD,AdjT,Luck,AdjEM,OppO,OppD,AdjEM
240,241,UT Arlington,Slnd,16-14,-7.73,95.9,103.6,70.9,+.011,-7.88,99.0,106.9,-13.85
241,242,North Dakota St.,Sum,11-18,-7.74,96.6,104.3,67.3,-.051,-4.63,100.5,105.1,+1.53
242,243,Cal Poly,BW,12-19,-7.76,103.2,111.0,66.4,+.048,-2.41,102.0,104.4,-1.00
243,244,Towson,CAA,10-21,-7.91,102.5,110.5,67.8,+.010,-0.11,101.7,101.8,-2.93
244,245,Illinois Chicago,Horz,8-22,-7.94,96.6,104.5,67.3,-.029,+2.66,104.2,101.6,+1.52
245,246,Bucknell,Pat,14-17,-7.96,98.0,105.9,63.8,-.018,-7.86,99.4,107.3,-4.96
246,247,South Dakota,GWC,22-10,-8.11,98.6,106.8,72.9,+.109,-12.57,95.3,107.9,+0.00
247,248,Chattanooga,SC,15-18,-8.19,96.9,105.1,68.9,+.033,-3.67,101.7,105.3,-2.66
248,249,Rice,CUSA,8-23,-8.48,95.9,104.4,65.7,-.081,+0.15,103.0,102.8,-5.99
249,250,Samford,SC,11-20,-8.50,100.5,109.0,56.2,-.077,-0.73,102.4,103.1,+6.84
250,251,South Alabama,SB,17-15,-8.52,96.2,104.7,64.7,+.117,-4.19,101.1,105.2,-2.15
251,252,UC Irvine,BW,14-18,-8.52,101.1,109.6,63.4,+.016,-4.43,101.4,105.9,-5.84
252,253,UNC Greensboro,SC,8-23,-8.61,96.2,104.8,66.6,-.030,+1.18,103.1,101.9,+9.81
253,254,Air Force,MWC,10-21,-8.64,96.8,105.5,57.3,-.046,+2.52,103.7,101.1,-7.67
254,255,South Carolina St.,MEAC,18-14,-8.88,97.4,106.2,68.0,+.029,-9.71,96.9,106.6,-1.77
255,256,Tennessee Tech,OVC,15-17,-9.08,104.7,113.8,66.6,+.098,-2.48,101.9,104.4,+3.21
256,257,Delaware,CAA,7-24,-9.30,99.5,108.8,63.9,+.035,+2.99,103.9,100.9,+1.77
257,258,Tennessee St.,OVC,9-23,-9.44,97.8,107.2,67.1,-.009,-0.91,102.7,103.6,+4.70
258,259,Army,Pat,14-15,-9.68,89.3,99.0,62.8,-.018,-9.01,98.9,107.9,-9.28
259,260,New Hampshire,AE,13-17,-9.76,91.5,101.3,64.5,+.004,-5.94,98.7,104.6,-3.25
260,261,Elon,SC,9-23,-10.06,96.2,106.3,66.9,-.022,-1.23,102.3,103.5,+2.18
261,262,Delaware St.,MEAC,17-12,-10.20,96.9,107.1,58.2,+.080,-10.30,96.2,106.5,+0.91
262,263,Yale,Ivy,12-19,-10.34,96.1,106.5,66.4,-.036,-5.55,99.5,105.1,-4.76
263,264,Jacksonville St.,OVC,11-19,-10.35,97.5,107.9,66.7,-.060,-5.52,100.6,106.1,-7.09
264,265,Eastern Washington,BSky,9-21,-10.36,96.4,106.8,67.9,-.010,-0.21,104.0,104.2,+2.98
265,266,North Florida,ASun,13-18,-10.47,91.8,102.3,62.9,+.095,-1.87,101.6,103.5,+8.44
266,267,Texas Southern,SWAC,17-16,-10.52,93.4,103.9,66.4,-.007,-11.25,94.4,105.6,+8.28
267,268,Kennesaw St.,ASun,13-20,-10.59,98.1,108.7,64.2,+.012,-4.29,99.8,104.1,-1.64
268,269,Western Illinois,Sum,13-17,-10.65,91.4,102.0,60.7,-.017,-6.89,98.9,105.8,-7.20
269,270,LIU Brooklyn,NEC,14-17,-10.97,99.8,110.8,67.1,+.009,-9.49,95.7,105.2,-1.06
270,271,Norfolk St.,MEAC,11-19,-11.06,96.2,107.2,71.2,-.026,-7.61,97.0,104.6,+1.41
271,272,Binghamton,AE,13-18,-11.07,98.1,109.2,62.5,+.045,-3.36,100.9,104.3,+2.22
272,273,Nicholls St.,Slnd,11-19,-11.17,99.6,110.7,61.4,+.013,-1.95,102.2,104.1,+6.71
273,274,Jackson St. 8,SWAC,19-13,-11.38,93.5,104.9,64.1,+.143,-11.44,94.5,105.9,+5.70
274,275,Sacred Heart,NEC,14-15,-11.41,99.1,110.5,69.1,+.011,-11.26,95.9,107.1,-5.57
275,276,UNC Asheville,BSth,15-16,-11.43,97.2,108.7,70.8,+.068,-7.14,98.1,105.2,+8.72
276,277,USC Upstate,ASun,6-23,-11.63,92.0,103.6,65.1,-.066,-1.83,100.9,102.8,+8.14
277,278,Idaho St.,BSky,7-22,-11.85,103.8,115.6,62.5,-.009,+2.33,104.8,102.5,+10.32
278,279,McNeese St.,Slnd,10-20,-11.86,99.0,110.9,65.4,-.022,-4.06,100.4,104.4,+1.61
279,280,Louisiana Monroe,SB,12-19,-11.87,98.4,110.3,66.1,+.049,-4.61,100.6,105.2,-0.88
280,281,Arkansas Little Rock,SB,8-22,-11.99,99.6,111.6,65.5,-.022,-1.79,102.4,104.2,+8.46
281,282,Liberty,BSth,15-16,-12.03,96.3,108.4,65.7,+.049,-7.23,98.3,105.6,+5.12
282,283,Lamar,Slnd,14-18,-12.07,96.4,108.5,67.7,+.053,-4.68,100.1,104.7,-3.54
283,284,Brown,Ivy,11-20,-12.16,100.0,112.1,66.1,+.004,-3.71,99.6,103.3,-1.20
284,285,Cal St. Bakersfield,ind,7-22,-12.17,96.1,108.2,67.0,-.015,-1.66,102.7,104.3,-1.20
285,286,Pepperdine,WCC,7-24,-12.20,98.0,110.2,65.5,-.001,+0.77,104.3,103.5,-1.46
286,287,High Point,BSth,15-15,-12.43,97.1,109.6,67.4,+.050,-10.00,96.6,106.6,-3.63
287,288,Sacramento St.,BSky,9-21,-12.53,93.3,105.8,66.5,-.003,-1.64,102.8,104.4,-0.96
288,289,Alabama St.,SWAC,16-15,-12.63,93.5,106.2,65.2,+.022,-11.86,93.3,105.2,+8.16
289,290,Colgate,Pat,10-19,-12.67,97.8,110.5,65.6,-.031,-8.15,97.8,106.0,-7.17
290,291,Navy,Pat,13-17,-12.70,96.3,109.0,70.7,+.077,-8.50,98.3,106.8,-7.71
291,292,Bethune Cookman,MEAC,17-16,-12.98,93.9,106.9,58.9,+.043,-10.52,96.1,106.6,-2.25
292,293,Charleston Southern,BSth,13-17,-13.06,94.7,107.8,62.6,+.006,-7.86,98.1,106.0,+7.65
293,294,American,Pat,11-20,-13.09,94.1,107.2,62.4,+.016,-7.81,99.2,107.0,-6.12
294,295,Albany,AE,7-25,-13.16,97.2,110.3,63.6,-.073,-4.25,99.6,103.8,-0.45
295,296,Monmouth,NEC,12-19,-13.46,92.5,105.9,65.6,-.031,-9.33,96.8,106.1,-3.94
296,297,Columbia,Ivy,11-17,-13.50,92.2,105.7,63.9,+.039,-7.33,98.5,105.9,-8.55
297,298,Longwood,ind,12-19,-13.56,98.0,111.6,72.4,+.011,-5.26,98.5,103.8,-2.17
298,299,UMKC,Sum,12-18,-13.67,98.2,111.9,64.9,+.042,-6.20,99.4,105.6,-5.30
299,300,Georgia Southern,SC,9-23,-13.77,98.1,111.9,70.5,+.080,+0.01,103.3,103.3,+3.89
300,301,Florida Gulf Coast,ASun,8-21,-13.84,94.8,108.6,66.6,+.008,-5.31,99.3,104.6,-5.34
301,302,North Carolina A&T,MEAC,11-22,-13.86,93.8,107.6,67.7,-.043,-6.30,98.3,104.6,+6.22
302,303,Northwestern St.,Slnd,10-19,-13.96,96.9,110.9,74.1,-.007,-5.34,100.0,105.4,-0.98
303,304,Central Arkansas,Slnd,9-21,-14.29,92.0,106.3,64.1,-.091,-6.64,99.8,106.4,-5.22
304,305,Fordham,A10,2-26,-14.41,93.3,107.7,70.5,-.046,+4.55,104.7,100.2,-1.64
305,306,FIU,SB,7-25,-14.45,98.7,113.1,67.1,-.018,-2.44,101.7,104.1,+1.29
306,307,Savannah St.,ind,11-15,-14.47,89.8,104.3,61.2,+.021,-6.15,97.9,104.0,-2.82
307,308,Penn,Ivy,6-22,-14.61,97.3,111.9,64.0,-.042,-3.49,100.8,104.3,-1.18
308,309,Central Connecticut,NEC,12-18,-15.50,92.3,107.8,63.4,-.007,-11.39,95.6,107.0,-7.87
309,310,Prairie View A&M,SWAC,16-14,-15.63,85.6,101.2,66.3,+.047,-13.14,93.4,106.6,+9.39
310,311,St. Francis NY,NEC,11-18,-15.76,89.8,105.5,63.7,+.046,-10.78,96.3,107.1,-4.71
311,312,Hartford,AE,8-22,-15.81,95.6,111.4,62.8,-.038,-6.31,99.0,105.3,-5.33
312,313,Southeast Missouri St.,OVC,7-23,-16.14,90.7,106.8,66.6,-.044,-3.40,101.7,105.1,-0.33
313,314,St. Francis PA,NEC,11-19,-16.39,95.5,111.9,63.8,+.028,-8.66,97.2,105.8,-0.83
314,315,New Orleans,SB,8-22,-16.68,89.0,105.7,63.7,+.001,-5.16,100.1,105.3,-5.60
315,316,Fairleigh Dickinson,NEC,11-21,-17.42,92.2,109.6,67.0,+.054,-8.75,97.4,106.2,-1.97
316,317,VMI,BSth,10-19,-18.10,102.4,120.5,83.4,+.003,-7.36,96.9,104.3,+8.16
317,318,Centenary,Sum,8-21,-18.48,95.0,113.5,69.7,+.009,-4.29,100.8,105.1,+1.99
318,319,Maryland Eastern Shore,MEAC,11-21,-18.54,91.6,110.1,65.1,+.056,-9.17,96.9,106.1,-1.34
319,320,Texas Pan American,GWC,6-27,-18.56,89.5,108.0,66.3,-.081,-6.64,98.5,105.1,+3.65
320,321,Houston Baptist,GWC,12-21,-19.24,93.8,113.0,72.2,+.050,-12.38,94.9,107.2,-5.03
321,322,UMBC,AE,4-26,-19.27,95.5,114.7,66.2,-.071,-5.75,98.9,104.7,-5.15
322,323,Coppin St.,MEAC,8-22,-19.43,89.3,108.7,65.0,-.088,-8.58,97.2,105.8,+1.93
323,324,Southern Utah,Sum,7-22,-19.47,89.8,109.3,66.2,-.003,-3.85,101.6,105.5,+2.25
324,325,Toledo,MAC,4-28,-19.54,88.8,108.3,60.6,+.008,+0.81,103.3,102.5,+2.54
325,326,Utah Valley,GWC,12-18,-19.59,89.8,109.4,61.1,-.027,-12.71,95.2,108.0,-2.87
326,327,Alabama A&M,SWAC,11-16,-19.70,87.5,107.2,70.2,-.016,-14.66,91.7,106.4,+8.50
327,328,Mississippi Valley St.,SWAC,9-23,-20.40,91.6,112.0,67.2,-.005,-9.29,94.7,104.0,+6.36
328,329,Presbyterian,BSth,5-26,-20.64,90.9,111.6,62.0,-.049,-3.64,100.0,103.6,+12.77
329,330,Winston Salem St.,ind,12-17,-20.66,86.9,107.6,66.4,+.074,-7.22,98.1,105.4,-7.22
330,331,Gardner Webb,BSth,8-21,-20.81,90.1,111.0,69.7,-.004,-6.88,98.8,105.6,+9.36
331,332,Stetson,ASun,7-22,-20.85,90.5,111.3,66.0,+.044,-2.62,100.6,103.2,+5.94
332,333,Florida A&M,MEAC,9-22,-20.95,92.8,113.7,67.0,+.054,-7.74,97.3,105.0,+1.93
333,334,Tennessee Martin,OVC,4-25,-21.20,90.2,111.4,69.8,-.015,-2.30,101.6,103.9,+3.87
334,335,Wagner,NEC,5-26,-22.00,89.1,111.1,65.7,-.014,-9.69,96.2,105.9,-7.14
335,336,Marist,MAAC,1-29,-22.01,90.8,112.8,62.6,-.014,-0.73,101.1,101.9,-3.40
336,337,Howard,MEAC,7-25,-22.04,88.4,110.4,64.3,+.011,-6.85,98.1,105.0,+0.75
337,338,NJIT,GWC,10-21,-22.16,84.7,106.8,66.6,-.059,-11.71,96.3,108.0,-1.00
338,339,North Carolina Central,ind,7-22,-22.46,85.9,108.4,66.6,-.014,-3.51,100.2,103.7,-0.95
339,340,SIU Edwardsville,ind,5-23,-23.22,88.1,111.3,66.5,+.007,-2.77,101.3,104.1,-2.77
340,341,Dartmouth,Ivy,5-23,-24.24,82.4,106.7,63.4,+.022,-5.69,99.5,105.2,-6.77
341,342,Chicago St.,GWC,9-23,-24.62,85.3,109.9,67.1,+.001,-10.16,97.0,107.1,-0.10
342,343,North Dakota,GWC,8-23,-24.81,92.8,117.6,64.3,-.005,-10.60,95.8,106.4,-1.12
343,344,Grambling St.,SWAC,7-21,-24.99,89.0,114.0,67.4,-.001,-13.35,92.9,106.3,+3.84
344,345,Southern,SWAC,5-25,-26.71,83.9,110.6,68.5,-.025,-12.58,93.3,105.9,+2.34
345,346,Bryant,NEC,1-29,-32.20,79.5,111.7,62.1,-.029,-7.63,98.6,106.2,+1.46
346,347,Alcorn St.,SWAC,2-29,-32.65,81.3,113.9,72.1,-.030,-9.37,95.5,104.8,+5.19
