,Rk,Team,Conf,W-L,AdjEM,AdjO ,AdjD,AdjT,Luck,AdjEM,OppO,OppD,AdjEM
240,241,Georgia St.,CAA,11-20,-8.69,100.8,109.5,64.2,+.046,+0.39,104.8,104.4,-2.97
241,242,UNC Asheville,BSth,12-19,-8.93,96.9,105.9,68.0,-.018,-1.75,104.6,106.3,+4.97
242,243,Louisiana Monroe,SB,18-14,-8.99,101.5,110.5,67.3,+.102,-5.57,102.1,107.7,+4.25
243,244,Rider,MAAC,16-15,-9.08,102.1,111.2,67.7,+.111,-6.26,100.6,106.8,-2.96
244,245,Canisius,MAAC,12-19,-9.13,100.2,109.4,67.0,-.015,-5.62,101.7,107.3,-2.32
245,246,Jacksonville,ASun,15-14,-9.33,100.5,109.8,70.2,+.076,-7.19,100.2,107.3,+7.29
246,247,Hampton,MEAC,15-16,-9.33,93.7,103.0,69.1,-.016,-10.88,98.5,109.4,+1.50
247,248,IPFW,ind,12-17,-9.34,98.8,108.2,66.8,+.015,-1.23,103.6,104.8,+3.51
248,249,Wofford,SC,10-20,-9.41,104.8,114.2,66.0,-.016,-0.29,103.7,104.0,+8.54
249,250,Mississippi Valley St. 8,SWAC,18-16,-9.45,93.4,102.9,63.6,+.062,-10.79,95.7,106.4,+5.93
250,251,Jackson St. 16,SWAC,21-14,-9.48,100.2,109.7,69.7,+.140,-10.16,95.6,105.8,+7.09
251,252,Lehigh,Pat,12-19,-9.49,98.3,107.8,63.0,-.005,-4.27,101.1,105.4,-1.30
252,253,Quinnipiac,NEC,14-15,-9.51,98.9,108.4,69.5,+.023,-8.38,100.0,108.3,-4.20
253,254,Florida A&M 16,MEAC,21-14,-9.57,100.6,110.2,67.6,+.104,-10.39,97.7,108.0,+10.61
254,255,Arkansas Little Rock,SB,13-17,-9.73,100.4,110.1,63.0,+.041,-4.88,103.0,107.8,+1.38
255,256,Centenary,MCon,10-21,-9.83,99.6,109.4,67.1,-.007,-1.98,104.8,106.7,-2.24
256,257,Harvard,Ivy,12-16,-9.90,103.4,113.3,71.1,+.089,-4.15,101.4,105.6,-2.76
257,258,Fairleigh Dickinson,NEC,14-16,-9.90,101.5,111.4,68.7,+.064,-6.97,100.9,107.9,-0.81
258,259,Army,Pat,15-16,-9.95,92.7,102.6,63.0,+.056,-5.81,100.2,106.0,-6.98
259,260,Monmouth,NEC,12-18,-9.99,99.5,109.5,62.7,-.013,-6.46,101.1,107.6,+1.25
260,261,UT Arlington,Slnd,13-17,-10.06,101.2,111.3,69.9,+.045,-5.15,100.6,105.7,-0.53
261,262,Manhattan,MAAC,13-17,-10.08,96.8,106.9,66.5,+.076,-5.93,101.3,107.3,-4.07
262,263,Kennesaw St.,ASun,13-18,-10.17,99.3,109.5,65.1,-.036,-8.35,98.9,107.2,-3.98
263,264,Texas Pan American,ind,14-15,-10.43,101.8,112.2,64.1,+.015,-6.16,100.8,106.9,-4.43
264,265,Maine,AE,12-18,-10.46,99.5,109.9,66.1,+.008,-4.63,101.5,106.1,-0.56
265,266,Navy,Pat,14-16,-10.55,95.5,106.0,64.8,+.032,-5.69,99.5,105.2,-6.73
266,267,McNeese St.,Slnd,15-17,-10.58,90.5,101.1,65.5,+.100,-4.01,102.3,106.3,+1.75
267,268,Campbell,ASun,14-17,-10.63,99.6,110.2,73.0,-.012,-8.23,99.3,107.5,-3.60
268,269,Princeton,Ivy,11-17,-10.68,92.5,103.1,51.6,-.007,-5.64,101.8,107.4,-5.75
269,270,UMBC,AE,12-19,-10.81,99.5,110.3,61.6,+.016,-4.15,101.4,105.6,-0.71
270,271,Louisiana Lafayette,SB,9-21,-10.85,98.4,109.3,65.5,-.046,-3.61,103.4,107.0,+3.83
271,272,Nicholls St.,Slnd,8-22,-10.94,102.7,113.6,69.0,-.019,-0.44,104.1,104.5,+9.88
272,273,Montana St.,BSky,11-19,-11.13,97.6,108.7,65.0,-.007,-3.69,103.6,107.3,-0.78
273,274,Portland,WCC,9-23,-11.21,94.9,106.1,63.7,+.010,+0.42,105.3,104.9,+0.06
274,275,Central Arkansas,Slnd,10-20,-11.51,95.4,106.9,63.7,-.049,-4.35,101.8,106.1,+1.29
275,276,Elon,SC,7-23,-11.80,97.3,109.1,63.3,-.052,+0.32,105.1,104.8,+8.97
276,277,Stony Brook,AE,9-20,-11.89,92.9,104.8,64.5,-.061,-6.04,100.9,106.9,-4.74
277,278,Richmond,A10,8-22,-11.97,99.4,111.4,59.2,+.032,-0.73,104.4,105.1,-2.65
278,279,St. Francis NY,NEC,9-22,-12.23,93.3,105.6,65.0,-.023,-5.54,102.0,107.5,+2.71
279,280,Gardner Webb,ASun,9-21,-12.24,97.3,109.5,63.6,-.050,-2.92,102.5,105.4,+13.01
280,281,Morehead St.,OVC,12-18,-12.27,97.8,110.1,63.5,-.048,-8.57,100.0,108.5,-6.21
281,282,Tennessee St.,OVC,12-20,-12.31,97.6,109.9,64.5,+.015,-5.65,101.7,107.3,+3.73
282,283,North Carolina A&T,MEAC,15-17,-12.60,96.1,108.7,70.9,-.014,-11.87,97.4,109.3,+1.45
283,284,FIU,SB,12-17,-12.61,95.1,107.7,66.8,+.090,-4.34,103.6,107.9,+0.71
284,285,Colgate,Pat,10-19,-12.77,91.6,104.4,61.6,+.030,-4.85,100.0,104.9,-4.53
285,286,South Carolina St.,MEAC,13-17,-12.92,95.6,108.5,64.5,+.000,-11.53,97.6,109.1,-0.35
286,287,Morgan St.,MEAC,13-18,-13.15,97.3,110.4,66.4,-.036,-12.27,97.3,109.6,-4.26
287,288,Wagner,NEC,11-19,-13.16,98.2,111.4,68.2,-.020,-8.18,100.6,108.7,-4.86
288,289,Radford,BSth,8-22,-13.60,95.1,108.7,69.6,-.064,-4.14,102.3,106.4,-1.57
289,290,New Hampshire,AE,10-20,-13.67,97.0,110.6,60.1,+.024,-5.00,101.2,106.2,-3.58
290,291,Sacramento St.,BSky,10-19,-13.74,95.1,108.8,74.8,+.029,-2.55,105.2,107.7,+3.23
291,292,James Madison,CAA,7-23,-13.74,102.2,115.9,63.0,+.020,-1.46,103.9,105.3,-7.02
292,293,Dartmouth,Ivy,9-18,-14.04,94.2,108.2,63.9,+.026,-5.35,100.8,106.2,-5.90
293,294,Jacksonville St.,OVC,9-21,-14.11,97.7,111.8,65.2,-.011,-7.60,101.3,108.9,-2.49
294,295,Delaware,CAA,5-26,-14.22,96.8,111.0,63.5,-.059,-1.29,104.2,105.5,-3.26
295,296,Southeast Missouri St.,OVC,11-20,-14.40,99.3,113.7,71.0,+.032,-6.55,101.0,107.6,+1.26
296,297,St. Bonaventure,A10,7-22,-15.30,98.6,113.9,68.0,+.016,-2.17,104.1,106.3,-5.61
297,298,Mercer,ASun,13-17,-15.30,96.6,111.9,71.9,+.042,-8.21,99.4,107.6,-4.35
298,299,Idaho,WAC,4-27,-15.54,94.3,109.9,66.2,+.024,+2.43,105.5,103.0,-0.96
299,300,Arkansas Pine Bluff,SWAC,12-19,-15.54,88.7,104.3,64.1,+.014,-9.40,96.5,105.8,+13.56
300,301,Coppin St.,MEAC,12-20,-15.69,93.6,109.3,65.1,+.063,-5.98,100.4,106.4,+15.97
301,302,East Carolina,CUSA,6-24,-15.71,92.8,108.5,63.6,-.022,+1.74,104.2,102.4,-0.28
302,303,Eastern Illinois,OVC,10-20,-15.74,94.7,110.5,63.2,-.009,-7.90,100.6,108.4,-3.40
303,304,Southern,SWAC,10-21,-15.77,89.2,105.0,66.4,-.029,-10.22,96.4,106.6,+6.13
304,305,St. Francis PA,NEC,8-21,-15.79,98.5,114.3,64.5,-.064,-8.29,101.0,109.3,-4.47
305,306,UC Riverside,BW,7-24,-15.84,93.9,109.7,66.2,-.057,-3.35,102.6,106.0,-4.81
306,307,LIU Brooklyn,NEC,10-19,-15.92,96.2,112.1,67.3,+.024,-8.30,100.4,108.7,-4.74
307,308,Stetson,ASun,11-20,-16.38,97.2,113.6,65.1,+.048,-5.84,100.2,106.1,+2.74
308,309,Texas St.,Slnd,9-20,-16.42,97.9,114.3,75.0,-.022,-5.71,101.5,107.3,-4.66
309,310,Lafayette,Pat,9-21,-16.67,98.7,115.4,67.3,+.032,-2.81,100.6,103.4,-1.19
310,311,Northern Colorado,BSky,4-24,-16.80,94.9,111.7,67.4,-.079,-4.07,103.1,107.2,-1.58
311,312,Tennessee Martin,OVC,8-23,-16.96,94.3,111.3,66.6,-.060,-7.16,100.7,107.9,-1.75
312,313,Western Illinois,MCon,7-23,-17.19,92.7,109.9,63.9,-.064,-4.60,102.9,107.5,-8.44
313,314,Saint Peter's,MAAC,5-25,-17.22,88.9,106.1,63.9,-.091,-7.85,101.0,108.9,-10.15
314,315,Grambling St.,SWAC,12-14,-17.66,93.9,111.6,67.3,+.049,-12.99,93.3,106.3,+12.60
315,316,UTSA,Slnd,7-22,-17.66,86.7,104.4,63.3,-.031,-3.61,102.9,106.5,+1.22
316,317,Alabama St.,SWAC,10-20,-17.83,91.1,109.0,63.9,-.009,-11.32,95.6,106.9,+4.68
317,318,UC Davis,ind,5-23,-18.08,93.3,111.4,69.1,+.020,-2.85,103.2,106.0,-3.50
318,319,South Dakota St.,ind,6-24,-18.32,94.5,112.8,64.9,-.035,-5.20,101.7,106.9,-4.37
319,320,Longwood,ind,9-22,-18.65,91.4,110.1,69.2,+.026,-5.02,100.9,105.9,-2.67
320,321,Texas Southern,SWAC,14-17,-18.84,89.5,108.4,69.3,+.090,-11.39,95.6,107.0,+11.59
321,322,Norfolk St.,MEAC,11-19,-19.14,97.1,116.2,66.4,+.065,-10.08,97.8,107.9,+5.19
322,323,Iona,MAAC,2-28,-19.41,87.7,107.1,65.8,-.042,-3.74,102.9,106.7,+1.96
323,324,Charleston Southern,BSth,8-22,-19.49,95.6,115.1,64.1,-.009,-3.23,102.6,105.8,-0.53
324,325,The Citadel,SC,7-23,-20.18,92.4,112.6,59.7,+.034,+0.93,104.9,103.9,+11.73
325,326,Savannah St.,ind,12-18,-20.39,88.0,108.4,64.1,+.101,-5.05,100.4,105.5,-3.50
326,327,Denver,SB,4-25,-21.35,93.2,114.6,66.3,-.042,-6.59,102.1,108.7,-6.49
327,328,Alcorn St.,SWAC,11-19,-21.49,91.9,113.4,69.4,+.067,-12.86,95.0,107.9,-1.81
328,329,Winston Salem St.,ind,5-24,-21.59,90.1,111.7,68.0,-.032,+3.01,104.8,101.8,+2.73
329,330,Howard,MEAC,9-22,-22.07,94.7,116.8,64.4,+.054,-11.40,97.6,109.0,-5.56
330,331,Alabama A&M,SWAC,10-20,-22.96,83.9,106.9,70.8,-.041,-13.39,94.4,107.8,+2.89
331,332,Prairie View A&M,SWAC,8-22,-23.69,84.2,107.9,69.6,+.004,-9.88,96.2,106.0,+7.88
332,333,Bethune Cookman,MEAC,9-21,-24.79,83.0,107.8,59.9,+.034,-11.31,97.7,109.1,+1.17
333,334,NJIT,ind,5-24,-25.11,85.3,110.4,65.3,+.027,-7.30,100.7,108.0,-6.55
334,335,North Florida,ASun,3-26,-26.02,82.6,108.6,62.9,-.100,-7.22,100.7,108.0,-2.73
335,336,Maryland Eastern Shore,MEAC,4-27,-27.18,86.8,114.0,67.5,-.094,-10.76,98.1,108.8,+0.61
