,Rk,Team,Conf,W-L,AdjEM,AdjO ,AdjD,AdjT,Luck,AdjEM,OppO,OppD,AdjEM
239,240,Delaware St.,MEAC,15-14,-6.55,101.3,107.8,60.3,+.012,-6.91,98.3,105.2,+4.10
240,241,Western Carolina,SC,17-18,-6.56,100.7,107.3,65.8,+.043,-4.03,101.8,105.8,+4.22
241,242,Jacksonville,ASun,8-22,-6.68,99.5,106.1,65.4,-.019,+2.30,104.6,102.3,+7.15
242,243,Utah Valley,GWC,20-13,-6.71,99.5,106.2,64.6,+.044,-7.93,98.4,106.3,-3.11
243,244,Cal St. Bakersfield,ind,16-15,-6.72,101.9,108.6,65.0,+.054,-4.92,101.7,106.6,-4.17
244,245,Niagara,MAAC,14-19,-6.79,103.1,109.9,67.3,+.041,-2.21,101.8,104.0,+1.13
245,246,Georgia Southern,SC,15-15,-6.82,97.8,104.6,65.2,+.070,-3.73,101.0,104.7,+4.47
246,247,Furman,SC,15-16,-6.85,98.1,105.0,63.9,+.014,-4.06,101.3,105.3,-0.06
247,248,James Madison,CAA,12-20,-7.01,101.0,108.0,65.5,+.011,-1.82,101.1,102.9,-2.71
248,249,UC Irvine,BW,12-20,-7.20,97.1,104.3,69.1,+.001,-1.26,103.3,104.5,+1.88
249,250,Stetson,ASun,9-20,-7.50,100.7,108.2,70.4,-.010,+0.75,104.3,103.5,+4.19
250,251,Presbyterian,BSth,14-15,-7.61,102.8,110.4,59.4,+.023,-6.08,100.9,107.0,-2.31
251,252,Morgan St.,MEAC,9-20,-7.93,99.3,107.2,65.8,-.106,-5.67,99.0,104.6,+4.40
252,253,Central Michigan,MAC,11-21,-7.99,98.5,106.5,63.9,-.005,-0.67,101.5,102.2,+1.09
253,254,Marist,MAAC,14-18,-8.05,98.7,106.8,67.5,+.049,-3.85,100.6,104.4,-4.50
254,255,Elon,SC,15-16,-8.22,97.9,106.1,68.3,+.072,-4.00,101.1,105.1,+5.98
255,256,Bethune Cookman,MEAC,18-17,-8.23,101.4,109.7,62.4,+.055,-7.14,98.2,105.4,+2.37
256,257,Northern Colorado,BSky,9-19,-8.31,104.8,113.1,65.8,-.055,-3.05,102.4,105.5,+5.59
257,258,Appalachian St.,SC,13-18,-8.40,99.6,108.0,65.5,+.005,-4.14,101.0,105.2,+4.97
258,259,North Dakota,GWC,17-15,-8.45,95.9,104.3,66.6,+.026,-7.34,98.9,106.3,-0.56
259,260,Bradley,MVC,7-25,-8.46,94.9,103.4,67.4,-.012,+3.88,105.3,101.5,-1.34
260,261,Boston College,ACC,9-22,-8.67,95.7,104.3,63.8,+.048,+3.88,104.5,100.6,-3.18
261,262,Winthrop,BSth,12-20,-8.73,94.6,103.4,61.8,-.023,-3.28,102.7,105.9,+6.87
262,263,Eastern Michigan,MAC,14-18,-8.83,90.5,99.4,59.2,+.096,-0.97,102.4,103.4,+2.54
263,264,Chattanooga,SC,11-21,-8.93,97.7,106.7,67.3,-.115,-5.06,100.9,105.9,+0.78
264,265,Eastern Kentucky,OVC,16-16,-8.94,100.7,109.7,61.4,+.054,-5.51,101.1,106.6,-4.33
265,266,Texas St.,Slnd,13-17,-8.95,100.5,109.4,71.9,-.058,-5.19,99.3,104.5,-3.05
266,267,Texas Southern,SWAC,15-18,-8.99,92.6,101.6,65.3,-.015,-9.31,96.2,105.5,+12.76
267,268,Troy,SB,10-18,-9.08,105.1,114.2,67.1,+.018,-0.80,101.8,102.6,+1.38
268,269,Gardner Webb,BSth,12-20,-9.20,95.3,104.6,63.9,-.031,-4.46,102.0,106.4,-0.43
269,270,Fordham,A10,10-19,-9.21,94.8,104.0,66.4,+.072,+2.62,104.5,101.9,-4.39
270,271,Maine,AE,12-17,-9.32,96.9,106.2,66.9,-.042,-6.96,99.2,106.2,-3.94
271,272,IPFW,Sum,11-19,-9.52,98.3,107.8,68.4,+.022,-2.84,104.1,107.0,-6.51
272,273,Coppin St.,MEAC,14-16,-9.52,106.6,116.1,68.3,-.004,-6.72,98.2,104.9,+5.68
273,274,VMI,BSth,17-16,-9.53,102.1,111.7,72.7,+.073,-6.42,100.5,106.9,-4.75
274,275,San Jose St.,WAC,9-22,-9.60,100.2,109.8,63.9,-.045,-1.48,103.5,105.0,-4.91
275,276,Santa Clara,WCC,8-22,-9.91,103.6,113.5,65.2,-.075,+0.28,103.5,103.3,-2.25
276,277,UC Riverside,BW,14-17,-10.00,90.5,100.5,62.6,+.120,-2.14,102.8,104.9,+0.50
277,278,Pacific,BW,11-19,-10.07,97.8,107.8,61.5,-.027,-3.07,102.9,105.9,-2.20
278,279,Portland,WCC,7-24,-10.21,99.3,109.5,66.4,+.017,+4.57,106.2,101.6,+8.70
279,280,UNC Greensboro,SC,13-19,-10.28,97.5,107.7,71.2,+.093,-2.32,101.9,104.2,+11.15
280,281,Pepperdine,WCC,10-19,-10.41,94.6,105.0,60.8,+.016,-0.67,104.0,104.6,-5.03
281,282,Illinois Chicago,Horz,8-22,-10.42,97.9,108.3,64.3,+.008,+0.15,102.1,101.9,-1.68
282,283,South Dakota,Sum,10-18,-10.47,99.0,109.5,68.0,-.016,-3.31,103.4,106.7,-7.48
283,284,UMKC,Sum,10-21,-10.48,99.8,110.3,62.7,-.021,-2.60,103.5,106.1,-4.18
284,285,Samford,SC,11-19,-10.53,102.1,112.6,61.6,+.023,-3.84,100.9,104.8,+2.98
285,286,Hampton,MEAC,12-21,-10.53,92.1,102.6,67.1,-.051,-8.07,99.3,107.4,-4.16
286,287,Sam Houston St.,Slnd,13-19,-10.62,89.8,100.4,62.5,-.012,-2.61,101.0,103.6,+3.89
287,288,Loyola Chicago,Horz,7-23,-10.75,95.3,106.1,59.5,-.055,-0.46,101.9,102.3,-3.72
288,289,Liberty,BSth,14-18,-10.80,100.5,111.3,64.3,+.051,-5.54,101.0,106.5,-3.86
289,290,Monmouth,NEC,12-20,-11.29,97.0,108.3,68.0,+.061,-2.57,101.8,104.3,+3.05
290,291,Montana St.,BSky,12-17,-11.84,97.3,109.1,66.2,+.028,-5.39,101.7,107.1,-3.02
291,292,Sacramento St.,BSky,10-18,-12.03,98.2,110.2,64.9,-.087,-7.23,101.0,108.3,-7.04
292,293,New Hampshire,AE,13-16,-12.10,90.7,102.8,64.5,+.017,-9.01,98.2,107.2,-8.89
293,294,Mount St. Mary's,NEC,8-21,-12.21,93.4,105.6,62.6,-.051,-4.56,100.2,104.8,+0.43
294,295,William & Mary,CAA,6-26,-12.55,98.1,110.6,62.3,-.065,+0.17,102.9,102.8,-0.58
295,296,Dartmouth,Ivy,5-25,-12.92,91.2,104.1,62.6,-.077,-3.27,101.4,104.7,-6.23
296,297,Army,Pat,12-18,-12.92,93.7,106.7,68.2,-.005,-8.01,99.2,107.2,-11.94
297,298,Eastern Illinois,OVC,12-17,-13.07,97.6,110.6,63.1,+.018,-6.67,99.7,106.3,-7.17
298,299,NJIT,GWC,15-17,-13.11,96.6,109.7,64.1,-.025,-9.71,97.9,107.6,-4.54
299,300,North Carolina A&T,MEAC,12-20,-13.18,94.0,107.2,68.1,-.024,-5.08,100.7,105.8,+6.39
300,301,Southeastern Louisiana,Slnd,12-17,-13.46,86.5,99.9,63.0,+.011,-6.69,99.3,106.0,-4.72
301,302,Utah,P12,6-25,-13.69,93.3,107.0,60.8,-.010,+5.41,106.1,100.7,-0.12
302,303,Cal St. Northridge,BW,7-21,-13.77,98.2,112.0,67.9,-.049,-2.32,102.2,104.5,-0.25
303,304,Idaho St.,BSky,9-21,-13.93,97.1,111.0,64.9,+.027,-3.06,101.9,104.9,+2.01
304,305,Hartford,AE,9-22,-14.72,91.3,106.0,64.2,-.019,-6.20,99.1,105.3,-3.04
305,306,Texas A&M Corpus Chris,Slnd,6-24,-14.94,89.9,104.8,64.8,+.026,-2.65,100.7,103.4,+1.26
306,307,SIU Edwardsville,OVC,10-17,-15.10,95.4,110.5,67.7,+.060,-5.63,100.3,105.9,-5.33
307,308,Howard,MEAC,10-21,-15.16,91.0,106.1,65.4,+.040,-3.99,100.5,104.5,+9.40
308,309,St. Francis PA,NEC,6-23,-15.24,95.3,110.5,63.0,-.049,-3.55,101.9,105.4,+4.36
309,310,Brown,Ivy,8-23,-15.73,95.2,110.9,64.1,-.006,-3.63,100.8,104.4,-7.11
310,311,Louisiana Monroe,SB,3-26,-15.97,96.9,112.9,63.5,-.088,-0.29,102.0,102.2,+1.22
311,312,Texas Pan American,GWC,11-21,-16.22,92.9,109.1,63.7,+.017,-4.55,100.6,105.2,+1.78
312,313,Radford,BSth,6-26,-16.70,90.1,106.8,64.1,-.064,-4.34,101.9,106.3,-0.01
313,314,Southern,SWAC,17-14,-16.73,90.0,106.7,63.4,+.113,-11.85,94.0,105.8,+1.64
314,315,Alabama St.,SWAC,12-19,-16.87,87.8,104.7,63.5,+.026,-9.96,95.4,105.4,+9.52
315,316,Saint Peter's,MAAC,5-26,-17.05,89.6,106.7,63.3,-.044,-1.40,102.5,103.9,+1.64
316,317,Florida A&M,MEAC,10-23,-17.29,93.4,110.6,67.8,+.039,-6.08,98.9,104.9,+1.42
317,318,Kennesaw St.,ASun,3-28,-17.40,97.4,114.8,62.0,-.098,+1.54,104.2,102.6,+4.75
318,319,Houston Baptist,GWC,10-20,-17.48,93.2,110.7,70.2,+.015,-7.25,100.1,107.3,-2.02
319,320,Central Arkansas,Slnd,8-21,-17.91,93.1,111.0,71.7,+.003,-4.36,100.2,104.6,+0.77
320,321,Arkansas Pine Bluff,SWAC,11-22,-17.97,93.5,111.5,65.2,+.062,-8.05,96.2,104.2,+8.51
321,322,Prairie View A&M,SWAC,14-18,-18.01,85.5,103.5,70.0,+.045,-11.52,95.2,106.7,+7.38
322,323,The Citadel,SC,6-24,-18.01,92.6,110.6,63.4,-.042,-4.34,101.4,105.7,-1.64
323,324,Colgate,Pat,8-22,-18.21,97.7,115.9,64.8,+.064,-4.45,100.1,104.5,-5.74
324,325,Nicholls St.,Slnd,10-20,-18.45,100.8,119.2,64.8,+.048,-3.73,99.7,103.4,+0.86
325,326,Canisius,MAAC,5-25,-18.63,94.9,113.5,65.3,+.003,-4.34,101.2,105.6,-7.70
326,327,Maryland Eastern Shore,MEAC,7-23,-18.74,87.1,105.9,66.9,+.004,-4.06,100.1,104.1,+4.31
327,328,UC Davis,BW,5-26,-18.82,94.6,113.4,64.8,-.039,-2.40,102.2,104.7,-2.73
328,329,Navy,Pat,3-26,-19.15,91.4,110.6,59.5,-.055,-4.03,101.8,105.8,-4.85
329,330,Northern Illinois,MAC,5-26,-19.58,90.3,109.9,62.1,-.022,-2.39,101.9,104.3,-4.21
330,331,Alcorn St.,SWAC,9-22,-20.18,88.4,108.6,67.4,-.046,-11.22,94.2,105.4,+7.42
331,332,Jackson St.,SWAC,7-24,-20.45,88.5,108.9,60.7,-.027,-7.13,97.0,104.2,+15.79
332,333,Nebraska Omaha,ind,11-18,-20.56,97.1,117.6,70.4,-.054,-1.49,102.5,104.0,-0.42
333,334,Chicago St.,GWC,4-26,-20.89,88.7,109.6,69.2,-.048,-3.11,101.7,104.8,+3.58
334,335,Fairleigh Dickinson,NEC,3-26,-21.19,87.8,109.0,66.5,+.034,-3.99,101.5,105.5,-0.61
335,336,Tennessee Martin,OVC,4-27,-21.20,94.1,115.3,65.1,-.012,-1.78,101.8,103.6,+1.32
336,337,Alabama A&M,SWAC,7-21,-21.42,90.0,111.4,66.8,-.063,-11.19,93.6,104.8,+9.08
337,338,Bryant,NEC,2-28,-22.37,94.0,116.4,64.6,-.037,-3.04,100.9,104.0,+0.40
338,339,Towson,CAA,1-31,-22.63,87.3,109.9,61.5,-.036,+2.73,103.9,101.1,+4.62
339,340,Northern Arizona,BSky,5-24,-22.81,89.8,112.6,64.6,-.002,-4.42,101.7,106.1,-1.63
340,341,Longwood,ind,10-21,-22.94,99.7,122.6,69.1,+.010,-6.78,98.6,105.4,-6.87
341,342,UMBC,AE,4-26,-23.39,91.4,114.8,67.9,-.029,-6.12,99.4,105.5,-2.37
342,343,South Carolina St.,MEAC,5-26,-24.49,92.4,116.9,68.5,-.029,-6.20,99.7,105.9,+0.30
343,344,Binghamton,AE,2-29,-25.99,86.5,112.5,64.6,-.021,-7.02,98.8,105.8,-5.28
344,345,Grambling St.,SWAC,4-24,-30.22,85.3,115.5,64.3,+.024,-9.08,96.0,105.1,+5.28
