,Rk,Team,Conf,W-L,AdjEM,AdjO ,AdjD,AdjT,Luck,AdjEM,OppO,OppD,AdjEM
240,241,Tennessee St.,OVC,14-16,-6.71,102.1,108.8,64.1,+.022,-3.82,100.7,104.5,+2.92
241,242,Bowling Green,MAC,14-19,-6.76,97.8,104.5,64.1,+.018,-2.70,101.5,104.2,-2.59
242,243,Albany,AE,16-16,-6.86,101.7,108.6,59.9,+.025,-5.94,99.2,105.1,-2.14
243,244,Lamar,Slnd,13-17,-6.91,100.3,107.2,73.4,-.126,-6.50,100.1,106.6,-1.25
244,245,Louisiana Tech,WAC,12-20,-7.06,95.6,102.7,65.4,-.006,-1.32,102.1,103.4,-6.06
245,246,UC Davis,BW,10-20,-7.08,102.8,109.9,66.4,-.094,-1.84,102.3,104.2,-0.44
246,247,Morgan St.,MEAC,17-14,-7.30,94.8,102.1,65.5,+.042,-9.71,98.5,108.2,+0.61
247,248,Campbell,ASun,12-19,-7.71,97.8,105.5,64.0,-.060,-4.72,100.6,105.3,-5.61
248,249,Mount St. Mary's,NEC,11-21,-7.75,94.9,102.6,64.0,-.019,-2.05,101.9,103.9,+2.88
249,250,Montana St.,BSky,13-18,-7.80,100.2,108.0,64.3,+.005,-2.72,101.7,104.4,-0.63
250,251,Texas St.,Slnd,16-16,-7.96,100.3,108.3,72.9,+.036,-7.32,100.3,107.6,-4.90
251,252,Youngstown St.,Horz,9-21,-7.96,100.0,108.0,68.5,-.023,+1.98,104.3,102.3,-3.92
252,253,Presbyterian,BSth,13-18,-7.99,101.5,109.5,59.0,+.047,-1.70,101.8,103.5,+6.30
253,254,Illinois Chicago,Horz,7-24,-7.99,96.5,104.5,64.2,-.041,+2.95,105.0,102.0,-0.01
254,255,Utah Valley,GWC,19-11,-8.02,100.8,108.8,65.3,+.011,-12.11,96.9,109.1,-4.53
255,256,UT Arlington,Slnd,13-16,-8.13,96.7,104.8,67.1,-.072,-5.79,100.3,106.1,+0.33
256,257,Southeastern Louisiana,Slnd,15-14,-8.49,98.8,107.3,64.6,+.066,-5.74,99.8,105.6,+4.63
257,258,Cal St. Fullerton,BW,11-20,-8.53,104.8,113.3,67.5,+.018,-3.02,101.3,104.3,-3.29
258,259,Wake Forest,ACC,8-24,-8.64,100.4,109.0,68.9,+.009,+4.92,105.5,100.6,-6.27
259,260,Southern Utah,Sum,11-19,-8.93,100.6,109.5,66.3,-.013,-3.05,104.1,107.2,-4.27
260,261,Northwestern St.,Slnd,18-14,-8.98,101.1,110.1,71.1,+.101,-8.15,98.4,106.5,-6.16
261,262,Eastern Washington,BSky,10-20,-9.04,99.1,108.1,63.7,-.031,-2.02,102.7,104.7,+1.97
262,263,Savannah St.,ind,12-18,-9.14,91.1,100.3,62.0,+.030,-0.26,102.1,102.4,+2.11
263,264,Sacred Heart,NEC,11-18,-9.35,99.2,108.6,65.4,-.013,-5.38,99.4,104.8,-2.67
264,265,UC Riverside,BW,12-19,-9.36,97.8,107.2,64.8,+.062,-1.00,103.5,104.5,+0.76
265,266,Chattanooga,SC,16-16,-9.36,99.1,108.5,68.1,+.135,-2.41,102.8,105.2,+1.73
266,267,Portland St.,BSky,14-16,-9.51,104.2,113.7,66.8,+.064,-5.54,100.8,106.4,-6.28
267,268,Coppin St.,MEAC,16-14,-9.60,98.5,108.0,68.2,+.023,-10.64,98.0,108.6,+3.82
268,269,Seattle,ind,11-20,-9.70,92.9,102.6,71.9,+.047,-2.78,102.6,105.4,-2.51
269,270,Gardner Webb,BSth,11-21,-9.79,95.2,105.0,63.3,-.016,-1.31,102.1,103.4,+6.82
270,271,UMKC,Sum,16-14,-9.79,101.9,111.6,63.8,+.114,-4.96,102.7,107.7,-9.93
271,272,Navy,Pat,11-20,-9.84,93.2,103.0,69.4,-.039,-5.00,101.6,106.6,-5.12
272,273,Central Michigan,MAC,10-21,-10.04,92.0,102.0,63.1,-.006,-2.66,101.6,104.3,-0.60
273,274,Northern Illinois,MAC,9-21,-10.09,99.1,109.2,67.5,-.030,-2.83,100.8,103.6,+0.48
274,275,Troy,SB,8-21,-10.19,97.8,108.0,70.2,-.038,-2.04,102.7,104.7,+6.07
275,276,Texas Southern 8,SWAC,19-13,-10.37,93.2,103.5,64.8,+.137,-9.84,96.0,105.9,+8.93
276,277,Jackson St.,SWAC,17-15,-10.49,95.7,106.1,63.2,-.002,-12.38,93.8,106.2,+7.49
277,278,Towson,CAA,4-26,-10.51,105.8,116.3,65.1,-.069,+0.39,103.1,102.7,-3.58
278,279,Army,Pat,11-19,-10.54,99.5,110.0,66.9,-.030,-5.08,100.1,105.2,-5.92
279,280,St. Francis PA,NEC,9-21,-10.57,99.6,110.1,64.9,-.016,-2.30,101.5,103.8,+2.79
280,281,Monmouth,NEC,9-21,-10.57,94.5,105.1,62.6,-.028,-4.34,100.7,105.1,-0.74
281,282,The Citadel,SC,10-22,-10.61,100.9,111.6,61.9,-.055,-2.08,103.1,105.2,+1.31
282,283,Eastern Michigan,MAC,9-22,-10.75,89.5,100.3,66.1,-.107,-3.28,101.1,104.4,-1.76
283,284,UNC Greensboro,SC,7-24,-10.86,99.6,110.4,69.5,-.031,-0.32,103.7,104.1,+10.16
284,285,Florida Gulf Coast,ASun,10-20,-11.11,94.7,105.8,67.5,-.001,-3.74,101.4,105.2,-1.99
285,286,FIU,SB,11-19,-11.24,100.6,111.9,68.4,-.013,-5.59,99.9,105.5,-2.98
286,287,New Hampshire,AE,12-18,-11.39,91.2,102.6,61.7,+.030,-5.94,100.4,106.3,-2.71
287,288,South Dakota,GWC,18-15,-11.46,100.1,111.5,70.9,-.031,-13.32,96.3,109.6,-7.07
288,289,Hartford,AE,11-20,-11.68,92.8,104.5,63.0,-.011,-5.69,100.1,105.8,-1.34
289,290,Fordham,A10,7-21,-11.72,98.0,109.8,66.2,+.013,+1.20,104.0,102.8,-5.56
290,291,Bethune Cookman 8,MEAC,21-13,-12.02,100.0,112.1,61.0,+.148,-9.32,97.3,106.6,+1.56
291,292,Jacksonville St.,OVC,5-25,-12.20,95.9,108.1,61.4,-.078,-4.39,101.1,105.5,-2.24
292,293,North Carolina A&T,MEAC,15-17,-12.29,99.1,111.4,67.8,+.048,-7.19,98.8,106.0,+5.30
293,294,San Diego,WCC,6-24,-12.30,92.9,105.2,63.6,-.029,+2.85,106.7,103.8,+1.88
294,295,South Alabama,SB,12-16,-12.45,99.8,112.2,66.9,+.041,-6.01,99.4,105.4,-3.69
295,296,Southeast Missouri St.,OVC,10-22,-12.51,97.8,110.3,66.1,-.020,-4.81,100.4,105.2,-3.85
296,297,Tennessee Martin,OVC,12-21,-12.60,97.5,110.1,68.0,-.002,-4.70,100.7,105.5,-2.92
297,298,Norfolk St.,MEAC,12-20,-12.65,97.1,109.8,68.7,-.009,-7.81,98.4,106.2,+3.08
298,299,North Dakota,GWC,19-15,-12.82,92.7,105.5,66.6,+.094,-10.41,98.6,109.0,-1.07
299,300,Stetson,ASun,8-23,-12.94,96.8,109.7,65.1,+.007,-2.74,100.9,103.6,+0.32
300,301,Niagara,MAAC,9-23,-13.02,92.2,105.2,67.1,+.021,-2.30,101.0,103.3,-1.38
301,302,Idaho St.,BSky,9-20,-13.06,98.4,111.4,63.9,-.002,-1.47,104.1,105.5,+3.93
302,303,Alabama St. 16,SWAC,17-18,-13.19,92.8,106.0,63.6,+.032,-11.26,94.9,106.1,+6.29
303,304,Eastern Illinois,OVC,9-20,-13.32,93.1,106.4,62.7,-.016,-4.11,102.0,106.1,-1.13
304,305,Bryant,NEC,9-21,-13.81,100.5,114.3,64.7,+.033,-1.74,102.6,104.4,+5.04
305,306,Delaware St.,MEAC,9-21,-13.99,99.1,113.1,59.4,-.063,-5.88,99.5,105.4,+9.37
306,307,Cal St. Bakersfield,ind,9-19,-14.32,97.1,111.4,67.3,+.038,-3.82,102.5,106.3,-2.87
307,308,High Point,BSth,12-19,-14.43,94.5,109.0,66.8,+.084,-4.06,100.8,104.9,-0.66
308,309,Mississippi Valley St.,SWAC,13-19,-14.44,93.8,108.3,71.3,+.036,-9.18,96.3,105.5,+13.46
309,310,NJIT,GWC,15-15,-14.44,92.9,107.3,65.5,+.017,-11.33,98.1,109.4,-2.74
310,311,Samford,SC,12-19,-14.50,96.4,110.9,59.8,+.075,-4.12,101.5,105.6,-4.05
311,312,Manhattan,MAAC,6-25,-14.69,96.4,111.1,62.4,+.026,-1.50,101.6,103.1,-0.38
312,313,North Carolina Central,ind,15-15,-15.03,96.0,111.0,65.6,+.088,-9.19,98.2,107.4,-9.01
313,314,Colgate,Pat,7-23,-15.36,97.2,112.5,66.0,-.029,-4.39,101.2,105.6,-4.71
314,315,Binghamton,AE,8-23,-15.89,97.7,113.6,61.6,-.040,-4.82,100.3,105.1,-0.26
315,316,Texas A&M Corpus Chris,Slnd,10-21,-16.12,92.9,109.1,64.5,+.043,-2.74,101.5,104.3,+5.68
316,317,Kennesaw St.,ASun,8-23,-16.36,98.5,114.9,63.6,-.000,-3.09,100.7,103.8,-3.39
317,318,Longwood,ind,12-19,-16.42,102.2,118.6,69.9,+.027,-4.86,100.2,105.0,-2.28
318,319,USC Upstate,ASun,5-25,-16.44,92.6,109.1,63.0,+.016,+0.14,102.8,102.7,+8.13
319,320,Sacramento St.,BSky,7-21,-16.49,93.5,109.9,63.3,-.028,-3.81,102.0,105.8,-3.31
320,321,Dartmouth,Ivy,5-23,-16.61,90.8,107.4,65.2,-.014,-1.34,102.9,104.3,-2.18
321,322,Marist,MAAC,6-27,-16.63,94.8,111.4,64.8,+.008,-0.67,101.6,102.3,+1.21
322,323,Alabama A&M,SWAC,13-15,-16.65,87.0,103.7,69.7,-.001,-13.88,93.1,107.0,+10.19
323,324,Fairleigh Dickinson,NEC,5-24,-16.66,93.2,109.8,66.1,-.025,-4.81,100.8,105.6,-2.32
324,325,Florida A&M,MEAC,12-20,-18.59,88.5,107.1,66.4,+.006,-9.83,97.1,106.9,+1.52
325,326,Louisiana Monroe,SB,7-24,-18.99,94.5,113.5,61.9,-.023,-4.09,100.7,104.8,-1.33
326,327,South Carolina St.,MEAC,10-22,-19.21,91.7,110.9,66.3,-.050,-9.90,98.3,108.2,-1.07
327,328,Georgia Southern,SC,5-27,-19.33,89.7,109.0,66.0,-.064,-3.06,103.4,106.5,-3.02
328,329,Grambling St.,SWAC,12-21,-19.64,87.4,107.0,66.1,+.045,-11.81,94.5,106.4,+3.12
329,330,Western Illinois,Sum,7-23,-20.01,87.6,107.6,61.2,+.003,-3.54,103.2,106.7,-5.71
330,331,Radford,BSth,5-24,-20.27,86.7,107.0,66.5,+.008,-1.58,102.5,104.1,+8.34
331,332,Toledo,MAC,4-28,-20.65,91.9,112.6,62.8,-.037,-1.21,101.6,102.8,+1.83
332,333,Texas Pan American,GWC,6-25,-20.94,94.1,115.0,64.8,-.075,-7.18,100.0,107.2,+1.68
333,334,Prairie View A&M,SWAC,10-22,-21.68,86.0,107.7,66.2,-.025,-10.06,95.6,105.7,+10.89
334,335,Maryland Eastern Shore,MEAC,9-22,-22.02,92.1,114.1,68.8,+.027,-8.32,98.2,106.6,+3.29
335,336,Central Arkansas,Slnd,5-24,-22.05,90.5,112.6,69.6,-.071,-5.70,100.6,106.3,-0.79
336,337,Houston Baptist,GWC,5-26,-22.15,91.2,113.3,70.5,+.019,-9.97,97.9,107.8,-3.90
337,338,Arkansas Pine Bluff,SWAC,7-24,-22.25,88.9,111.2,65.7,+.005,-7.76,96.3,104.0,+10.84
338,339,UMBC,AE,5-25,-22.38,96.0,118.3,66.9,+.026,-4.32,100.9,105.2,+0.86
339,340,Howard,MEAC,6-24,-24.24,87.9,112.2,64.6,+.024,-9.19,97.7,106.9,-1.56
340,341,Alcorn St.,SWAC,4-24,-25.27,86.2,111.5,75.7,-.019,-9.38,96.1,105.4,+12.93
341,342,SIU Edwardsville,ind,8-21,-26.31,86.9,113.2,68.3,+.054,-3.55,103.0,106.5,-2.89
342,343,Chicago St.,GWC,6-26,-28.60,89.8,118.4,70.1,-.005,-5.58,100.3,105.8,+4.72
343,344,Centenary,Sum,1-29,-29.25,84.0,113.2,68.7,-.021,-1.62,104.9,106.5,-1.33
344,345,Southern,SWAC,4-26,-30.44,82.3,112.7,64.6,-.036,-11.29,94.8,106.1,+6.37
