,Rk,Team,Conf,W-L,AdjEM,AdjO ,AdjD,AdjT,Luck,AdjEM,OppO,OppD,AdjEM
239,240,Robert Morris,NEC,15-14,-7.30,104.0,111.3,66.7,+.035,-6.65,98.6,105.2,-2.49
240,241,Hartford,AE,13-15,-7.45,101.6,109.1,65.1,-.026,-7.53,97.8,105.3,-5.95
241,242,Mount St. Mary's,NEC,13-17,-7.57,96.8,104.4,63.4,-.008,-5.99,100.4,106.4,-0.69
242,243,Cleveland St.,Horz,10-18,-7.75,91.6,99.4,68.1,-.010,+0.06,104.9,104.8,-1.34
243,244,Western Carolina,SC,13-17,-7.77,99.7,107.5,63.4,-.036,-3.75,101.4,105.2,+2.15
244,245,Florida Atlantic,ASun,15-13,-7.80,102.4,110.2,65.0,+.013,-9.93,98.9,108.9,-1.06
245,246,Richmond,A10,13-17,-7.85,93.6,101.4,55.2,+.088,+0.33,102.9,102.5,-4.98
246,247,Cal Poly,BW,10-19,-7.88,99.8,107.7,62.6,-.025,-0.70,103.5,104.2,+0.71
247,248,Southern Utah,MCon,10-20,-7.93,101.7,109.6,64.6,-.100,-4.01,102.6,106.6,+1.61
248,249,Towson,CAA,12-16,-7.97,103.1,111.1,67.4,+.074,-1.76,101.3,103.1,-8.21
249,250,Weber St.,BSky,10-17,-8.01,99.0,107.0,62.6,+.020,-1.02,104.3,105.4,-1.28
250,251,Wofford,SC,11-18,-8.13,99.6,107.7,63.2,-.079,-1.74,102.7,104.5,+10.23
251,252,Youngstown St.,Horz,7-21,-8.15,103.5,111.7,63.8,-.108,-0.85,103.8,104.7,-3.83
252,253,Quinnipiac,NEC,12-16,-8.19,98.6,106.8,69.9,-.021,-6.83,99.1,105.9,-6.85
253,254,Wagner,NEC,13-14,-8.48,97.4,105.8,65.3,+.009,-7.09,98.8,105.9,-5.94
254,255,Harvard,Ivy,13-14,-8.51,96.8,105.3,69.1,+.016,-7.25,98.2,105.4,-4.13
255,256,Sacred Heart,NEC,11-17,-8.57,97.6,106.2,65.5,-.039,-6.71,99.8,106.5,-3.14
256,257,American,Pat,12-17,-8.62,98.5,107.1,63.7,+.019,-4.39,99.4,103.8,+0.15
257,258,Charleston Southern,BSth,13-16,-8.67,99.6,108.3,65.6,+.007,-4.54,101.6,106.2,+2.05
258,259,Yale,Ivy,15-14,-8.72,96.0,104.7,68.4,+.069,-7.79,97.7,105.5,-5.38
259,260,Bowling Green,MAC,9-21,-8.79,97.5,106.3,66.4,-.012,+2.20,104.0,101.8,+1.98
260,261,Eastern Kentucky,OVC,14-16,-8.90,105.0,113.9,63.2,+.042,-4.44,102.0,106.5,+2.97
261,262,Cal St. Northridge,BW,11-17,-9.16,95.6,104.8,69.3,+.038,-2.45,102.8,105.2,-2.91
262,263,Gardner Webb,ASun,17-12,-9.19,100.4,109.6,62.7,+.159,-7.38,100.4,107.8,+9.37
263,264,Eastern Michigan,MAC,7-21,-9.34,100.0,109.4,65.4,-.041,-1.52,101.9,103.4,-3.00
264,265,Princeton,Ivy,12-15,-9.35,97.0,106.4,52.9,+.065,-4.45,99.1,103.5,+1.81
265,266,UMBC,AE,10-19,-9.49,101.1,110.6,65.0,-.040,-5.32,100.0,105.3,-0.46
266,267,St. Francis NY,NEC,10-17,-9.51,93.1,102.7,64.9,-.005,-5.65,100.5,106.2,+1.10
267,268,Alabama A&M,SWAC,13-13,-9.65,94.5,104.1,73.4,-.040,-11.93,94.2,106.1,+16.53
268,269,Jackson St.,SWAC,15-17,-10.25,95.7,106.0,70.3,+.008,-9.43,95.8,105.2,+3.35
269,270,Oakland,MCon,11-18,-10.34,103.9,114.3,67.8,-.015,-3.83,102.4,106.2,+2.97
270,271,Hampton 16,MEAC,16-16,-10.40,91.9,102.3,68.5,-.057,-14.27,93.3,107.6,-8.98
271,272,East Carolina,CUSA,8-20,-10.62,95.6,106.3,63.3,-.031,-1.39,100.4,101.8,-2.39
272,273,UNC Greensboro,SC,12-19,-10.86,99.5,110.3,65.6,+.004,-4.06,101.0,105.1,+0.88
273,274,FIU,SB,8-20,-10.88,89.6,100.5,65.7,+.009,+0.00,104.4,104.4,+3.21
274,275,South Carolina St.,MEAC,14-16,-11.06,92.4,103.4,64.4,+.050,-8.48,97.3,105.8,+7.21
275,276,IPFW,ind,10-18,-11.07,97.0,108.0,62.8,-.004,-1.56,102.4,103.9,+5.14
276,277,New Hampshire,AE,12-17,-11.16,98.2,109.3,58.7,+.065,-5.32,100.4,105.7,-1.50
277,278,Southern Miss,CUSA,10-21,-11.24,97.4,108.6,59.9,+.003,+1.82,102.4,100.5,+0.88
278,279,UMKC,MCon,14-14,-11.28,102.1,113.4,65.6,+.119,-6.20,101.2,107.4,-2.81
279,280,Coppin St.,MEAC,12-18,-11.81,95.4,107.2,65.6,+.047,-6.25,97.8,104.1,+16.38
280,281,Stetson,ASun,14-18,-11.90,95.6,107.5,62.7,+.026,-9.58,99.5,109.0,-1.16
281,282,LIU Brooklyn,NEC,12-16,-11.97,97.1,109.1,67.5,+.048,-7.47,99.2,106.7,-7.36
282,283,Louisiana Monroe,Slnd,10-18,-12.19,92.8,105.0,64.8,+.014,-0.51,103.2,103.7,+10.08
283,284,Arkansas Pine Bluff,SWAC,13-16,-12.43,85.0,97.5,66.7,-.040,-11.48,95.3,106.8,+3.24
284,285,Campbell,ASun,10-18,-12.59,101.0,113.6,75.0,-.042,-9.58,99.3,108.9,-2.10
285,286,Colgate,Pat,10-19,-12.61,92.6,105.2,62.2,-.046,-6.79,98.2,105.0,-5.38
286,287,UC Davis,ind,8-20,-12.64,98.6,111.2,62.5,-.005,-2.22,102.8,105.0,-1.77
287,288,Norfolk St.,MEAC,13-18,-13.10,90.9,104.0,65.2,+.017,-9.31,96.6,105.9,+9.35
288,289,Idaho,WAC,4-25,-13.12,97.8,110.9,61.6,-.064,+4.16,105.2,101.0,+1.47
289,290,Alabama St.,SWAC,12-18,-13.52,94.0,107.5,66.1,+.046,-8.93,97.2,106.1,+4.97
290,291,Florida A&M,MEAC,14-17,-13.66,97.8,111.5,66.7,+.058,-8.95,95.6,104.6,+9.14
291,292,Lafayette,Pat,11-17,-13.77,97.5,111.3,67.9,+.023,-4.42,99.5,103.9,+0.69
292,293,Maine,AE,12-16,-13.93,95.3,109.2,65.4,+.029,-6.37,99.1,105.5,-5.41
293,294,Bethune Cookman,MEAC,15-15,-14.02,95.3,109.3,66.4,+.085,-11.65,94.5,106.2,+2.58
294,295,UNC Asheville,BSth,9-19,-14.03,97.0,111.1,67.5,+.060,-1.28,103.7,105.0,+10.17
295,296,Brown,Ivy,10-17,-14.18,91.3,105.5,63.8,+.038,-7.85,98.4,106.2,-6.54
296,297,Columbia,Ivy,11-16,-14.65,97.0,111.7,64.7,+.068,-8.10,97.6,105.7,-7.06
297,298,Western Illinois,MCon,7-21,-14.80,94.8,109.6,65.1,-.010,-3.65,103.3,106.9,+2.80
298,299,South Dakota St.,ind,9-20,-15.04,91.6,106.7,67.2,+.067,-0.24,104.2,104.4,+5.19
299,300,Central Michigan,MAC,4-24,-15.05,89.1,104.1,66.3,-.045,+0.23,102.8,102.6,-1.33
300,301,Duquesne,A10,3-24,-15.17,99.7,114.9,67.1,-.060,+1.75,104.3,102.6,-2.92
301,302,Northern Colorado,ind,5-24,-15.43,100.3,115.8,65.1,-.129,-1.39,101.5,102.9,+2.89
302,303,UC Riverside,BW,5-23,-15.50,90.6,106.1,70.2,+.004,-1.31,103.3,104.6,-1.25
303,304,Navy,Pat,10-18,-15.56,93.7,109.2,69.8,-.030,-7.57,97.2,104.8,-9.24
304,305,Grambling St.,SWAC,14-13,-15.70,91.7,107.4,67.6,+.136,-11.50,93.6,105.1,+8.92
305,306,Dartmouth,Ivy,6-21,-15.87,94.8,110.7,62.3,-.053,-6.69,98.8,105.5,-4.13
306,307,Nicholls St.,Slnd,9-18,-15.91,96.8,112.7,69.1,+.060,-3.91,100.7,104.6,+1.83
307,308,Kennesaw St.,ASun,12-17,-16.02,97.8,113.8,65.3,+.066,-8.91,99.7,108.6,+2.04
308,309,Southeast Missouri St.,OVC,7-20,-16.32,93.0,109.3,64.6,-.028,-5.69,101.2,106.9,-1.82
309,310,Alcorn St.,SWAC,8-20,-16.39,93.0,109.4,68.4,-.004,-7.57,96.6,104.1,+8.98
310,311,James Madison,CAA,5-23,-16.74,96.5,113.2,66.2,+.013,+0.88,103.4,102.5,-4.13
311,312,Longwood,ind,10-20,-16.79,96.9,113.6,71.1,+.016,-7.16,98.4,105.5,-4.95
312,313,Stony Brook,AE,4-24,-16.88,92.2,109.1,64.5,-.040,-2.48,101.3,103.8,+8.13
313,314,Eastern Illinois,OVC,6-21,-16.96,92.1,109.0,61.1,-.022,-5.19,102.0,107.1,-1.26
314,315,Howard,MEAC,7-22,-17.28,93.6,110.9,66.1,-.086,-10.81,95.8,106.6,+1.46
315,316,VMI,BSth,7-20,-17.85,91.6,109.5,71.0,-.050,-6.14,101.2,107.3,-4.19
316,317,Centenary,MCon,4-23,-18.67,94.1,112.7,66.3,-.032,-3.56,103.2,106.7,+1.75
317,318,Mercer,ASun,9-19,-18.73,97.1,115.8,67.3,+.002,-11.04,98.3,109.3,-9.96
318,319,Texas Southern,SWAC,8-22,-19.15,92.2,111.3,69.0,-.042,-7.16,97.1,104.3,+14.82
319,320,North Carolina A&T,MEAC,6-23,-19.52,86.0,105.6,66.9,-.043,-9.13,97.0,106.1,+4.79
320,321,Texas St.,Slnd,3-24,-19.94,93.1,113.0,65.5,-.049,-3.62,100.9,104.5,+0.30
321,322,Mississippi Valley St.,SWAC,9-19,-20.03,93.9,113.9,61.0,+.060,-9.26,95.8,105.1,+7.76
322,323,Liberty,BSth,7-23,-20.15,91.2,111.3,65.0,+.004,-3.79,102.1,105.9,-0.69
323,324,North Florida,ASun,6-22,-21.22,94.5,115.7,65.5,-.093,-10.68,98.3,108.9,-7.28
324,325,Maryland Eastern Shore,MEAC,7-22,-21.28,90.7,112.0,69.6,+.007,-10.64,95.2,105.8,+0.41
325,326,St. Francis PA,NEC,4-24,-21.49,93.9,115.4,60.5,-.021,-4.90,100.5,105.4,+0.03
326,327,Texas Pan American,ind,7-24,-21.53,88.4,110.0,65.5,-.045,-1.98,102.1,104.1,+3.29
327,328,Morehead St.,OVC,4-23,-21.58,91.1,112.7,63.9,-.068,-4.59,101.8,106.4,+1.69
328,329,Jacksonville,ASun,1-26,-22.53,93.2,115.7,72.1,-.084,-6.87,100.7,107.6,+7.28
329,330,The Citadel,SC,10-21,-24.46,91.0,115.4,64.8,+.042,-7.49,99.4,106.9,-13.27
330,331,Army,Pat,5-22,-26.50,87.9,114.4,60.4,-.028,-6.81,97.8,104.6,-9.89
331,332,Prairie View A&M,SWAC,5-24,-27.79,86.9,114.6,71.3,-.066,-9.93,95.8,105.7,+2.10
332,333,Morgan St.,MEAC,4-26,-31.06,79.4,110.5,65.1,+.020,-8.67,97.1,105.8,+6.21
333,334,Savannah St.,ind,2-28,-38.11,80.4,118.6,67.7,-.007,-4.43,100.2,104.7,-3.72
