,Rk,Team,Conf,W-L,AdjEM,AdjO ,AdjD,AdjT,Luck,AdjEM,OppO,OppD,AdjEM
240,241,UC Davis,BW,11-19,-6.64,93.9,100.5,65.9,-.005,-1.27,103.4,104.7,-4.86
241,242,Air Force,MWC,14-18,-6.92,99.1,106.0,67.0,+.087,+0.69,104.4,103.8,-4.70
242,243,Incarnate Word,Slnd,17-12,-7.06,102.1,109.1,67.2,+.123,-6.40,101.7,108.1,+8.07
243,244,Santa Clara,WCC,11-20,-7.07,101.8,108.9,65.5,+.019,+1.06,105.4,104.3,-1.82
244,245,Drexel,CAA,6-25,-7.16,99.5,106.7,64.5,-.026,+2.78,106.3,103.5,+1.71
245,246,Montana St.,BSky,14-17,-7.20,106.5,113.7,68.5,-.024,-5.34,102.2,107.6,+2.90
246,247,Miami OH,MAC,13-20,-7.25,97.4,104.7,64.3,+.046,-0.62,104.8,105.4,-3.98
247,248,Hampton 16,MEAC,21-11,-7.40,99.8,107.2,71.2,+.157,-9.75,98.9,108.7,+1.91
248,249,San Jose St.,MWC,9-22,-7.46,97.2,104.7,69.5,-.058,+1.12,105.7,104.6,-3.98
249,250,UMKC,WAC,12-19,-7.48,103.2,110.7,66.4,-.054,-1.92,103.2,105.1,+5.07
250,251,Arkansas St.,SB,11-20,-7.51,100.3,107.8,72.0,-.011,-1.60,103.1,104.7,-1.88
251,252,Norfolk St.,MEAC,17-17,-7.52,105.6,113.1,67.7,+.001,-6.92,100.2,107.1,+5.69
252,253,Penn,Ivy,11-17,-7.56,100.1,107.7,67.8,-.025,-2.75,102.7,105.4,-6.12
253,254,Army,Pat,19-14,-7.57,99.5,107.0,72.2,+.040,-8.64,100.4,109.1,-7.62
254,255,Northern Kentucky,Horz,9-21,-7.66,100.7,108.4,67.3,-.079,+0.04,105.3,105.2,+2.28
255,256,Colgate,Pat,13-17,-7.71,104.0,111.7,64.9,-.018,-5.57,101.2,106.8,+1.23
256,257,Manhattan,MAAC,13-18,-7.77,98.8,106.6,67.9,+.045,-3.44,103.0,106.4,-0.54
257,258,Appalachian St.,SB,9-22,-8.17,102.7,110.9,70.3,-.015,-0.42,104.0,104.4,+1.80
258,259,South Alabama,SB,14-19,-8.22,95.8,104.1,69.6,+.084,-0.70,104.8,105.4,+0.85
259,260,Portland St.,BSky,13-18,-8.35,102.1,110.4,72.1,-.045,-6.15,102.3,108.4,-3.96
260,261,Kennesaw St.,ASun,11-20,-8.57,101.6,110.2,68.6,-.026,-1.44,105.2,106.6,+6.60
261,262,Drake,MVC,7-24,-8.60,104.1,112.7,65.4,-.101,+0.10,102.4,102.3,-3.02
262,263,Mount St. Mary's,NEC,14-19,-8.78,93.7,102.4,68.5,-.032,-8.20,100.3,108.5,+2.40
263,264,Cal St. Fullerton,BW,10-20,-8.82,101.7,110.5,68.6,+.011,-0.12,103.6,103.8,-2.82
264,265,Brown,Ivy,8-20,-9.26,102.4,111.6,70.4,-.056,-3.02,102.8,105.8,-7.09
265,266,Eastern Illinois,OVC,13-17,-9.34,100.5,109.8,67.2,+.046,-3.87,103.9,107.8,+0.18
266,267,La Salle,A10,9-22,-9.34,99.2,108.5,66.3,+.036,+4.17,107.2,103.0,+0.15
267,268,South Carolina St.,MEAC,19-15,-9.48,103.3,112.8,67.6,+.091,-8.11,99.6,107.7,+4.25
268,269,San Diego,WCC,9-21,-9.77,93.9,103.7,66.1,-.012,+0.17,105.3,105.1,-2.65
269,270,Idaho St.,BSky,16-15,-9.86,99.1,109.0,70.1,+.052,-7.30,101.9,109.2,-3.02
270,271,Jacksonville,ASun,16-16,-9.90,100.2,110.1,70.4,+.050,-6.35,103.0,109.3,-3.51
271,272,Rice,CUSA,12-20,-10.12,105.7,115.8,69.7,+.022,-3.50,103.5,107.0,-1.50
272,273,Sacramento St.,BSky,14-17,-10.13,98.8,108.9,68.5,+.049,-5.74,102.5,108.3,-3.90
273,274,Lipscomb,ASun,12-21,-10.14,101.5,111.6,72.8,+.006,-3.91,104.8,108.7,+0.82
274,275,Delaware,CAA,7-23,-10.22,101.5,111.7,67.4,-.004,+2.22,105.3,103.1,-0.89
275,276,Cornell,Ivy,10-18,-10.34,98.2,108.5,72.7,+.046,-0.53,104.6,105.2,-1.41
276,277,Houston Baptist,Slnd,17-17,-10.39,101.6,112.0,70.3,+.074,-4.83,102.3,107.2,+4.49
277,278,Stetson,ASun,12-22,-10.44,104.0,114.5,70.6,-.046,-3.91,104.2,108.1,-0.29
278,279,Rutgers,B10,7-25,-10.63,97.5,108.1,70.4,-.036,+6.68,108.7,102.0,-4.08
279,280,Fairleigh Dickinson 16,NEC,18-15,-10.63,104.4,115.0,71.5,+.097,-9.44,98.7,108.1,-0.17
280,281,Troy,SB,9-22,-10.69,98.3,109.0,68.4,-.021,-1.52,103.4,104.9,-2.27
281,282,Youngstown St.,Horz,11-21,-10.70,103.2,113.9,72.4,+.007,-0.15,104.5,104.7,+0.63
282,283,Utah Valley,WAC,12-18,-10.71,99.6,110.3,74.2,-.022,-4.19,102.2,106.4,+0.52
283,284,St. Francis NY,NEC,15-17,-11.23,93.9,105.2,65.8,+.011,-9.98,98.8,108.8,-3.22
284,285,Holy Cross 16,Pat,15-20,-11.39,97.1,108.5,63.6,+.065,-6.09,101.9,108.0,-6.27
285,286,Alabama St.,SWAC,14-17,-11.59,99.1,110.7,69.0,+.029,-7.89,99.3,107.2,+4.32
286,287,LIU Brooklyn,NEC,16-15,-11.78,100.1,111.9,72.3,+.049,-11.43,98.2,109.6,-8.71
287,288,Loyola MD,Pat,9-21,-11.85,100.8,112.6,66.7,-.030,-5.42,102.0,107.4,+1.65
288,289,North Texas,CUSA,12-20,-11.89,100.8,112.7,69.7,+.015,-4.41,103.0,107.5,-4.66
289,290,Cleveland St.,Horz,9-23,-11.89,91.6,103.5,63.8,+.020,+0.85,106.2,105.4,+3.12
290,291,Quinnipiac,MAAC,9-21,-11.89,91.9,103.8,68.5,-.028,-5.55,102.2,107.7,-8.44
291,292,Liberty,BSth,13-19,-12.11,98.7,110.8,63.2,+.077,-3.45,103.6,107.0,+2.21
292,293,Florida Atlantic,CUSA,8-25,-12.36,95.7,108.1,67.5,-.033,-1.38,105.4,106.8,+4.72
293,294,Seattle,WAC,15-17,-12.37,94.3,106.7,65.8,+.059,-7.15,100.4,107.6,-6.46
294,295,Longwood,BSth,10-23,-12.51,100.4,112.9,69.2,-.039,-4.76,103.4,108.2,-0.85
295,296,Jacksonville St.,OVC,8-23,-12.58,98.3,110.9,64.9,-.067,-3.87,104.4,108.3,-3.98
296,297,Campbell,BSth,12-18,-12.82,100.2,113.0,68.1,-.030,-7.62,100.6,108.2,-9.21
297,298,Charleston Southern,BSth,9-21,-12.94,99.2,112.1,68.2,-.008,-2.15,103.8,105.9,+10.33
298,299,St. Francis PA,NEC,13-17,-13.05,100.4,113.4,66.1,+.014,-9.55,99.4,108.9,-0.83
299,300,Sacred Heart,NEC,12-18,-13.11,99.6,112.7,71.2,+.006,-9.39,99.4,108.8,+0.97
300,301,Alabama A&M,SWAC,11-18,-13.28,100.1,113.4,65.2,-.046,-9.75,97.7,107.4,+0.76
301,302,North Carolina Central,MEAC,13-19,-13.35,98.3,111.6,65.9,-.076,-10.79,98.4,109.2,-0.07
302,303,Robert Morris,NEC,10-22,-13.36,91.8,105.2,67.8,-.033,-7.20,101.1,108.3,+1.69
303,304,Morgan St.,MEAC,9-22,-13.58,94.9,108.5,69.1,-.114,-8.48,99.9,108.4,+3.11
304,305,Southern Miss,CUSA,8-21,-13.84,96.5,110.3,63.3,-.019,-4.10,102.7,106.8,-0.84
305,306,Bethune Cookman,MEAC,14-18,-13.96,97.9,111.9,66.5,+.010,-9.08,99.9,109.0,+1.46
306,307,Marist,MAAC,7-23,-13.97,102.0,116.0,68.1,-.042,-4.92,101.7,106.6,-6.27
307,308,Niagara,MAAC,7-25,-14.17,94.1,108.2,65.7,+.059,-3.76,103.3,107.1,-2.64
308,309,VMI,SC,9-21,-14.19,97.0,111.2,68.7,-.022,-2.13,104.4,106.5,+2.87
309,310,Southeastern Louisiana,Slnd,12-21,-14.46,98.0,112.4,68.0,-.017,-8.09,100.3,108.4,+4.92
310,311,SIU Edwardsville,OVC,6-22,-14.46,95.2,109.6,66.1,+.015,-3.11,104.5,107.6,+1.55
311,312,The Citadel,SC,10-22,-14.51,103.1,117.6,80.0,+.008,-4.05,103.4,107.5,-5.45
312,313,Alcorn St.,SWAC,15-15,-14.55,98.0,112.6,65.5,+.103,-9.04,98.8,107.8,+3.06
313,314,Northern Colorado,BSky,10-21,-14.65,103.3,118.0,68.3,+.024,-5.11,103.1,108.2,-0.94
314,315,UMass Lowell,AE,11-18,-14.99,100.6,115.6,73.2,+.100,-6.24,101.5,107.7,-2.74
315,316,New Orleans,Slnd,10-20,-15.01,96.4,111.4,72.2,-.059,-7.66,101.0,108.6,+3.80
316,317,Abilene Christian,Slnd,13-18,-15.24,97.1,112.3,67.8,+.025,-7.76,101.4,109.2,-0.96
317,318,Maryland Eastern Shore,MEAC,10-22,-15.28,98.5,113.8,67.2,-.009,-6.74,101.0,107.7,+8.95
318,319,American,Pat,12-19,-15.34,92.1,107.4,61.3,+.111,-4.72,102.6,107.3,+0.25
319,320,Lamar,Slnd,11-19,-15.48,97.3,112.8,72.0,-.085,-9.60,100.4,110.0,-8.32
320,321,Central Arkansas,Slnd,7-21,-15.98,100.9,116.9,71.8,-.068,-7.46,101.0,108.5,+4.97
321,322,USC Upstate,ASun,10-22,-16.03,100.6,116.6,66.2,+.007,-4.96,104.2,109.2,-3.06
322,323,Bradley,MVC,5-27,-16.03,86.6,102.6,67.0,+.017,+3.37,105.1,101.7,+4.52
323,324,Hartford,AE,10-23,-16.06,99.7,115.8,69.2,+.005,-6.21,100.7,106.9,-6.04
324,325,Binghamton,AE,8-22,-16.16,88.2,104.4,65.2,-.021,-6.84,102.4,109.3,-5.06
325,326,Lafayette,Pat,6-24,-16.42,99.6,116.0,69.4,-.034,-5.98,101.4,107.4,-3.02
326,327,McNeese St.,Slnd,9-20,-16.44,97.8,114.3,68.0,+.012,-7.59,101.9,109.5,+13.75
327,328,Presbyterian,BSth,11-20,-16.58,93.7,110.2,67.2,+.044,-5.17,103.5,108.7,-1.56
328,329,Howard,MEAC,12-20,-16.61,93.5,110.1,70.4,+.009,-9.83,100.0,109.9,-1.69
329,330,Northwestern St.,Slnd,8-20,-16.62,101.6,118.2,73.8,-.053,-6.29,102.0,108.3,+13.07
330,331,Nicholls St.,Slnd,11-23,-16.75,92.2,108.9,68.4,+.015,-4.75,103.3,108.1,+11.46
331,332,Savannah St.,MEAC,16-16,-16.85,87.4,104.2,65.9,+.117,-10.53,99.1,109.6,+1.14
332,333,Coppin St.,MEAC,9-22,-17.19,95.9,113.1,69.9,-.041,-6.94,101.1,108.0,+11.26
333,334,UMBC,AE,7-25,-17.79,99.9,117.7,69.5,-.039,-6.76,101.3,108.0,-6.23
334,335,Illinois Chicago,Horz,5-25,-17.83,89.9,107.7,71.6,+.004,-0.76,104.6,105.4,-2.29
335,336,Maine,AE,8-22,-18.23,96.3,114.5,76.8,+.030,-6.87,100.8,107.7,-6.49
336,337,Prairie View A&M,SWAC,7-24,-18.57,89.0,107.6,68.7,+.008,-5.74,100.4,106.2,+7.95
337,338,UTSA,CUSA,5-27,-18.98,97.9,116.9,71.4,-.052,-4.08,103.4,107.4,-1.23
338,339,North Carolina A&T,MEAC,10-22,-19.05,95.7,114.7,67.6,+.030,-10.32,98.3,108.6,-0.99
339,340,Southeast Missouri St.,OVC,5-24,-19.25,91.2,110.5,70.8,-.023,-3.15,103.9,107.1,+0.62
340,341,Mississippi Valley St.,SWAC,8-27,-19.33,91.5,110.8,71.2,-.001,-6.55,99.9,106.4,+4.99
341,342,Southern Utah,BSky,6-24,-20.30,98.2,118.5,68.2,-.055,-4.17,103.6,107.8,+3.70
342,343,Northern Arizona,BSky,5-25,-20.65,92.5,113.1,70.3,-.068,-2.34,104.9,107.3,+10.46
343,344,Arkansas Pine Bluff,SWAC,8-25,-20.69,89.0,109.7,64.1,+.050,-3.91,102.1,106.0,+10.98
344,345,Grambling St.,SWAC,6-24,-21.29,88.4,109.7,65.8,-.035,-7.50,99.3,106.8,+6.54
345,346,Bryant,NEC,8-23,-21.70,93.2,114.9,67.4,+.023,-7.22,100.3,107.5,+4.30
346,347,Chicago St.,WAC,4-28,-22.21,91.8,114.0,69.0,-.051,-0.39,103.9,104.3,+4.42
347,348,UT Rio Grande Valley,WAC,8-22,-22.36,95.1,117.4,67.5,+.037,-4.42,102.0,106.5,-1.75
348,349,Florida A&M,MEAC,8-21,-24.58,83.7,108.3,69.4,+.041,-11.11,99.4,110.5,-4.23
349,350,Delaware St.,MEAC,7-25,-24.71,88.5,113.3,66.2,-.005,-7.32,100.4,107.8,+5.28
350,351,Central Connecticut,NEC,4-25,-26.79,92.5,119.3,67.0,-.005,-10.55,98.2,108.7,-6.75
